type_clean;pieces;chambres;prix;neuf_flag;surface;terrain;etage_clean;ville;code_postal
maison;6;5;1070000;0;204.0;1100.0;MAISON;Villeurbanne;69100
maison;6;4;860000;0;148.0;1206.0;MAISON;Écully;69130
maison;6;4;599000;0;140.0;835.0;MAISON;Alix;69380
maison;6;4;760000;0;160.0;990.0;MAISON;Tassin-la-Demi-Lune;69160
maison;6;4;595000;0;186.0;627.0;MAISON;Rillieux-la-Pape;69140
maison;6;4;550000;0;115.0;1991.0;MAISON;La Tour-de-Salvagny;69890
maison;6;5;340000;0;102.0;788.0;MAISON;Vénissieux;69200
maison;6;5;490000;0;150.0;615.0;MAISON;Oullins-Pierre-Bénite;69310
maison;6;4;635000;0;221.0;1010.0;MAISON;Vaulx-en-Velin;69120
maison;6;5;380000;0;140.0;594.0;MAISON;Vénissieux;69200
maison;6;4;547000;0;170.0;700.0;MAISON;Mions;69780
maison;6;4;545000;0;182.0;742.0;MAISON;Lentilly;69210
maison;6;4;495000;0;135.0;437.0;MAISON;Rillieux-la-Pape;69140
maison;6;5;870000;0;183.0;780.0;MAISON;Montanay;69250
maison;6;4;770000;0;259.6;1442.0;MAISON;Marennes;69970
maison;6;4;420000;0;115.0;458.0;MAISON;Ternay;69360
maison;6;4;649000;0;175.0;1585.0;MAISON;Civrieux-d'Azergues;69380
maison;6;5;565000;0;173.0;795.0;MAISON;Saint-Genis-Laval;69230
maison;6;4;490000;0;110.0;845.0;MAISON;Colombier-Saugnieu;69124
maison;6;5;698000;0;142.0;499.0;MAISON;Caluire-et-Cuire;69300
maison;6;4;508000;0;162.0;804.0;MAISON;Communay;69360
maison;6;5;1495000;0;200.0;1335.0;MAISON;Limonest;69760
maison;6;5;520000;0;222.0;1414.0;MAISON;Feyzin;69320
maison;6;4;370000;0;184.2;220.0;MAISON;Lyon;69008
maison;6;4;419000;0;131.0;581.0;MAISON;Vénissieux;69200
maison;6;5;830000;0;143.2;597.0;MAISON;Lyon;69005
maison;6;4;629000;0;149.1;500.0;MAISON;Genas;69740
maison;6;4;515000;0;158.0;700.0;MAISON;Mornant;69440
maison;6;4;499000;0;134.0;399.0;MAISON;Chassieu;69680
maison;6;4;545000;0;150.0;884.0;MAISON;Corbas;69960
maison;6;4;795000;0;165.0;1715.0;MAISON;Charly;69390
maison;6;5;570000;0;115.0;1153.0;MAISON;Montanay;69250
maison;6;4;610000;0;158.0;1100.0;MAISON;Mornant;69440
maison;6;4;1265000;0;174.0;459.0;MAISON;Lyon;69005
maison;6;5;640000;0;200.0;400.0;MAISON;Chazay-d'Azergues;69380
maison;6;4;328500;0;199.0;512.0;MAISON;Feyzin;69320
maison;6;4;415000;0;224.0;700.0;MAISON;Porte des Pierres Dorées;69400
maison;6;4;910000;0;165.0;1005.0;MAISON;Tassin-la-Demi-Lune;69160
maison;6;5;549000;0;121.0;809.0;MAISON;Chaponost;69630
maison;6;4;249000;0;151.7;2300.0;MAISON;Cours;69470
maison;6;5;260000;0;105.0;400.0;MAISON;Lancié;69220
maison;6;4;575000;0;257.0;1307.0;MAISON;Saint-Priest;69800
maison;6;5;765000;0;151.0;1214.0;MAISON;Fontaines-Saint-Martin;69270
maison;6;5;465000;0;135.5;900.0;MAISON;Saint-Bonnet-de-Mure;69720
maison;6;4;689000;0;261.1;4813.0;MAISON;Châtillon;69380
maison;6;5;300000;0;146.0;5028.0;MAISON;Saint-Forgeux;69490
maison;6;5;599000;0;126.0;797.0;MAISON;Bron;69500
maison;6;4;420000;0;124.0;926.0;MAISON;Villefranche-sur-Saône;69400
maison;6;5;830000;0;231.0;323.0;MAISON;Saint-Cyr-au-Mont-d'Or;69450
maison;6;4;620000;0;173.0;800.0;MAISON;Charly;69390
maison;6;3;260000;0;107.0;316.0;MAISON;Givors;69700
maison;6;4;520000;0;136.0;785.0;MAISON;Sourcieux-les-Mines;69210
maison;6;4;1080000;0;200.0;730.0;MAISON;La Tour-de-Salvagny;69890
maison;6;4;700000;0;140.0;1645.0;MAISON;Limonest;69760
maison;6;5;875000;0;182.0;811.0;MAISON;La Tour-de-Salvagny;69890
maison;6;5;580000;0;140.6;1933.0;MAISON;Lentilly;69210
maison;6;4;684000;0;254.0;1164.0;MAISON;Longes;69660
maison;6;5;1050000;0;210.0;1014.0;MAISON;Lyon;69110
maison;6;5;839000;0;206.0;886.0;MAISON;Montanay;69250
maison;6;4;619000;0;120.0;500.0;MAISON;Saint-Genis-Laval;69230
maison;6;4;560000;0;145.0;1598.0;MAISON;Lissieu;69380
maison;6;5;364000;0;180.0;700.0;MAISON;Val d'Oingt;69620
maison;6;5;1490000;0;241.0;1530.0;MAISON;Saint-Cyr-au-Mont-d'Or;69450
maison;6;5;649000;0;150.0;890.0;MAISON;Pommiers;69480
maison;6;4;320000;0;145.0;4000.0;MAISON;Saint-Romain-en-Gal;69560
maison;6;5;350000;0;172.0;700.0;MAISON;Ternay;69360
maison;6;4;450000;0;170.0;320.0;MAISON;Vénissieux;69200
maison;6;5;480000;0;145.0;598.0;MAISON;Grigny-sur-Rhône;69520
maison;6;4;675000;0;135.0;1200.0;MAISON;Vaugneray;69670
