type_bien,pieces,prix,surface,etage,ville,code_postal
maison,5.0,407000.0,110.0,MAISON,limas,69400
maison,5.0,420000.0,106.4,MAISON,corbas,69960
maison,5.0,675000.0,125.0,MAISON,bron,69500
maison,5.0,329900.0,115.0,MAISON,feyzin,69320
maison,5.0,435000.0,120.0,MAISON,val d'oingt,69620
maison,5.0,850000.0,226.0,MAISON,saint genis laval,69230
maison,6.0,499000.0,166.0,MAISON,bron,69500
maison,6.0,366000.0,102.0,MAISON,saint georges de reneins,69830
maison,6.0,789000.0,155.0,MAISON,irigny,69540
maison,7.0,1050000.0,272.0,MAISON,saint cyr au mont d'or,69450
maison,7.0,898000.0,247.0,MAISON,francheville,69340
maison,7.0,349000.0,134.0,MAISON,vindry sur turdine,69490
maison,9.0,1495000.0,260.0,MAISON,tassin la demi lune,69160
appartement,2.0,175000.0,28.0,4,lyon,69001
appartement,2.0,220000.0,42.0,1,lyon,69009
appartement,3.0,360000.0,62.0,2,saint cyr au mont d'or,69450
maison,3.0,499000.0,100.0,MAISON,longes,69660
maison,3.0,265000.0,50.0,MAISON,loire sur rhone,69700
maison,3.0,630000.0,70.0,MAISON,lyon,69003
maison,4.0,450000.0,110.0,MAISON,lyon,69009
appartement,2.0,178100.0,40.0,2,corbas,69960
appartement,2.0,332000.0,69.0,1,lyon,69007
appartement,3.0,224000.0,61.0,1,givors,69700
appartement,3.0,318000.0,63.0,1,genas,69740
appartement,3.0,305000.0,61.0,2,caluire et cuire,69300
appartement,3.0,188500.0,72.0,3,lyon,69008
appartement,3.0,411000.0,63.0,5,lyon,69002
appartement,3.0,340000.0,61.0,1,lyon,69007
appartement,3.0,249000.0,83.5,3,bron,69500
appartement,3.0,395000.0,75.0,1,lyon,69007
appartement,3.0,498000.0,85.0,2,lyon,69007
appartement,4.0,690000.0,110.0,2,champagne au mont d'or,69410
appartement,4.0,297300.0,77.0,1,saint georges de reneins,69830
appartement,4.0,284000.0,90.0,RDC,lyon,69008
appartement,4.0,285000.0,83.0,3,lyon,69005
appartement,5.0,410000.0,119.0,RDC,chassieu,69680
maison,5.0,575000.0,142.0,MAISON,irigny,69540
maison,5.0,420000.0,125.0,MAISON,corbas,69960
maison,5.0,698000.0,151.0,MAISON,anse,69480
maison,7.0,1092000.0,213.0,MAISON,caluire et cuire,69300
maison,8.0,849000.0,314.0,MAISON,saint genis laval,69230
maison,8.0,518000.0,220.0,MAISON,lentilly,69210
maison,8.0,420000.0,177.5,MAISON,lantignie,69430
maison,9.0,1250000.0,270.0,MAISON,saint genis laval,69230
maison,9.0,560000.0,218.0,MAISON,mornant,69440
maison,10.0,349000.0,220.0,MAISON,limas,69400
appartement,2.0,215000.0,44.0,RDC,lentilly,69210
appartement,2.0,301000.0,50.9,6,villeurbanne,69100
appartement,2.0,127000.0,47.0,RDC,vaulx en velin,69120
appartement,3.0,370000.0,97.0,1,saint didier au mont d'or,69370
appartement,3.0,299000.0,82.0,1,saint genis laval,69230
maison,3.0,230000.0,91.0,MAISON,le perreon,69460
appartement,2.0,320000.0,44.5,2,lyon,69002
appartement,3.0,190000.0,59.0,RDC,rillieux la pape,69140
appartement,3.0,370000.0,60.0,4,lyon,69002
appartement,3.0,352000.0,64.5,3,caluire et cuire,69300
appartement,3.0,316000.0,65.0,1,meyzieu,69330
appartement,3.0,218000.0,56.0,1,bron,69500
appartement,3.0,139000.0,58.0,RDC,saint priest,69800
appartement,4.0,595000.0,110.0,1,lyon,69002
appartement,4.0,620000.0,95.0,1,saint genis laval,69230
appartement,4.0,342000.0,77.0,2,villefranche sur saone,69400
appartement,4.0,760000.0,94.0,3,lyon,69110
appartement,4.0,349000.0,98.5,3,lyon,69110
appartement,4.0,440000.0,103.0,3,craponne,69290
appartement,5.0,539000.0,100.0,2,fontaines sur saone,69270
appartement,6.0,497000.0,127.0,RDC,écully,69130
maison,4.0,350000.0,75.0,MAISON,saint bonnet de mure,69720
maison,4.0,310000.0,91.0,MAISON,chaponost,69630
maison,4.0,311000.0,94.0,MAISON,anse,69480
maison,4.0,345000.0,92.0,MAISON,mions,69780
maison,5.0,348000.0,98.0,MAISON,bron,69500
maison,5.0,185000.0,108.0,MAISON,saint forgeux,69490
maison,5.0,428250.0,100.0,MAISON,solaize,69360
maison,5.0,240000.0,180.0,MAISON,tarare,69170
maison,6.0,685000.0,219.0,MAISON,lentilly,69210
maison,7.0,890000.0,172.0,MAISON,lyon,69110
maison,8.0,330000.0,184.0,MAISON,tarare,69170
maison,8.0,550000.0,226.0,MAISON,chaponnay,69970
appartement,2.0,244000.0,47.0,1,écully,69130
appartement,2.0,274000.0,42.0,1,caluire et cuire,69300
appartement,2.0,216000.0,62.1,2,lyon,69005
maison,3.0,280000.0,75.0,MAISON,saint fons,69190
maison,5.0,549000.0,133.0,MAISON,savigny,69210
appartement,2.0,140000.0,45.0,1,rillieux la pape,69140
appartement,2.0,174000.0,40.0,2,lyon,69008
appartement,2.0,164000.0,42.0,RDC,saint priest,69800
appartement,3.0,263500.0,60.0,RDC,villeurbanne,69100
appartement,3.0,590000.0,85.0,RDC,écully,69130
appartement,3.0,179000.0,55.0,RDC,villeurbanne,69100
appartement,3.0,265000.0,61.0,2,vernay,69300
appartement,3.0,268000.0,58.5,1,bron,69500
appartement,3.0,425000.0,69.0,5,lyon,69002
appartement,4.0,299000.0,97.0,2,vaulx en velin,69120
appartement,4.0,399000.0,84.4,2,lyon,69004
appartement,4.0,425000.0,91.4,5,lyon,69008
appartement,4.0,365000.0,82.0,2,lyon,69007
appartement,5.0,512000.0,90.0,2,fontaines sur saone,69270
appartement,5.0,299500.0,102.0,1,caluire et cuire,69300
appartement,5.0,535000.0,102.0,2,lyon,69007
appartement,5.0,495000.0,155.6,1,lyon,69003
appartement,5.0,258000.0,81.0,3,lyon,69110
maison,3.0,339000.0,62.5,MAISON,meyzieu,69330
maison,5.0,670000.0,230.0,MAISON,genas,69740
maison,5.0,680000.0,111.0,MAISON,limonest,69760
maison,5.0,516000.0,130.0,MAISON,les cheres,69380
maison,5.0,436000.0,109.4,MAISON,chaponost,69630
maison,6.0,560000.0,120.0,MAISON,montanay,69250
maison,6.0,1495000.0,250.0,MAISON,tassin la demi lune,69160
maison,7.0,1190000.0,310.0,MAISON,charly,69390
appartement,3.0,192000.0,61.0,2,sainte foy l'argentiere,69610
appartement,4.0,324632.0,100.0,7,lyon,69009
appartement,2.0,235000.0,42.0,1,lyon,69009
appartement,2.0,243000.0,46.0,2,lyon,69006
appartement,2.0,299000.0,42.6,1,lyon,69005
appartement,3.0,279000.0,58.0,1,saint priest,69800
appartement,3.0,190000.0,60.5,8,villeurbanne,69100
appartement,3.0,285000.0,63.0,5,lyon,69008
appartement,3.0,295000.0,64.0,1,toussieu,69780
appartement,4.0,639000.0,89.0,1,caluire et cuire,69300
appartement,4.0,375400.0,88.0,RDC,mions,69780
appartement,4.0,425000.0,93.0,RDC,lyon,69004
appartement,4.0,495000.0,93.0,4,lyon,69007
appartement,4.0,464000.0,76.3,4,lyon,69002
appartement,4.0,514000.0,84.7,2,lyon,69006
appartement,4.0,440000.0,98.0,5,villefranche sur saone,69400
appartement,5.0,575000.0,123.0,RDC,tassin la demi lune,69160
appartement,5.0,590000.0,129.0,6,lyon,69004
appartement,5.0,855000.0,126.8,2,tassin la demi lune,69160
maison,4.0,289900.0,102.0,MAISON,feyzin,69320
maison,4.0,278000.0,92.0,MAISON,belleville en beaujolais,69220
maison,4.0,305000.0,98.0,MAISON,odenas,69460
maison,4.0,315000.0,88.0,MAISON,vaulx en velin,69120
maison,4.0,255000.0,80.0,MAISON,beaujeu,69430
maison,4.0,308000.0,93.0,MAISON,ville sur jarnioux,69640
maison,5.0,628000.0,146.0,MAISON,saint genis laval,69230
maison,5.0,429000.0,106.0,MAISON,meyzieu,69330
maison,6.0,550000.0,170.0,MAISON,simandres,69360
maison,7.0,850000.0,184.0,MAISON,écully,69130
maison,7.0,365000.0,156.0,MAISON,taponas,69220
maison,8.0,444000.0,180.0,MAISON,saint laurent de mure,69720
maison,10.0,1180000.0,191.0,MAISON,saint germain au mont d'or,69650
maison,11.0,680000.0,350.0,MAISON,saint laurent de mure,69720
appartement,2.0,199000.0,40.0,1,charbonnieres les bains,69260
maison,3.0,350000.0,50.0,MAISON,saint priest,69800
maison,4.0,499000.0,108.0,MAISON,orlienas,69530
maison,5.0,655000.0,137.0,MAISON,charbonnieres les bains,69260
appartement,2.0,260000.0,49.0,1,meyzieu,69330
appartement,2.0,199528.0,44.0,RDC,rillieux la pape,69140
appartement,2.0,184000.0,56.0,1,meyzieu,69330
appartement,3.0,327900.0,74.0,2,decines charpieu,69150
appartement,3.0,435000.0,67.0,5,lyon,69003
appartement,3.0,288000.0,64.0,6,lyon,69007
appartement,3.0,349000.0,55.0,RDC,caluire et cuire,69300
appartement,3.0,239000.0,65.0,2,lyon,69008
appartement,3.0,180000.0,70.0,RDC,villeurbanne,69100
appartement,3.0,243881.0,62.0,3,bron,69500
appartement,3.0,279500.0,68.0,2,lyon,69003
appartement,3.0,327000.0,67.0,4,lyon,69003
appartement,3.0,199000.0,61.0,2,lyon,69008
appartement,3.0,295000.0,84.0,1,villeurbanne,69100
appartement,4.0,385000.0,82.0,4,venissieux,69200
appartement,4.0,423000.0,77.0,4,caluire et cuire,69300
appartement,4.0,899000.0,114.0,5,lyon,69005
appartement,4.0,430000.0,87.0,1,écully,69130
appartement,4.0,209000.0,83.0,1,bron,69500
appartement,4.0,570000.0,95.0,1,lyon,69004
appartement,5.0,770000.0,139.0,1,lyon,69006
appartement,5.0,357821.0,96.0,3,vaulx en velin,69120
appartement,5.0,357000.0,96.0,4,vaulx en velin,69120
appartement,5.0,362100.0,93.0,2,vaulx en velin,69120
maison,4.0,294000.0,94.0,MAISON,belleville en beaujolais,69220
maison,4.0,365000.0,101.0,MAISON,belleville en beaujolais,69220
maison,5.0,395000.0,108.0,MAISON,grezieu la varenne,69290
maison,5.0,465000.0,117.0,MAISON,rillieux la pape,69140
maison,6.0,1295000.0,275.0,MAISON,limonest,69760
maison,8.0,645000.0,159.0,MAISON,millery,69390
appartement,2.0,229000.0,61.0,2,francheville,69340
maison,3.0,290000.0,52.0,MAISON,oullins pierre benite,69600
maison,4.0,339500.0,95.0,MAISON,colombier saugnieu,69124
maison,6.0,595000.0,177.2,MAISON,lyon,69005
appartement,2.0,192000.0,38.0,5,villeurbanne,69100
appartement,3.0,279000.0,59.0,1,saint priest,69800
appartement,3.0,270000.0,64.0,2,corbas,69960
appartement,3.0,290000.0,72.0,1,lyon,69003
appartement,3.0,269000.0,66.0,RDC,bron,69500
appartement,3.0,266300.0,58.0,3,venissieux,69200
appartement,3.0,289000.0,62.0,1,toussieu,69780
appartement,3.0,399000.0,74.0,2,lyon,69003
appartement,3.0,148000.0,55.2,RDC,bron,69500
appartement,3.0,399000.0,93.6,4,lyon,69002
appartement,3.0,290000.0,61.0,3,neuville sur saone,69250
appartement,3.0,365000.0,62.0,1,lyon,69001
appartement,4.0,632000.0,113.0,1,villeurbanne,69100
maison,4.0,390000.0,93.0,MAISON,francheville,69340
maison,4.0,420000.0,89.0,MAISON,thurins,69510
maison,4.0,338700.0,94.0,MAISON,villefranche sur saone,69400
maison,5.0,320000.0,120.0,MAISON,drace,69220
maison,5.0,330000.0,120.0,MAISON,beaujeu,69430
maison,5.0,399000.0,133.0,MAISON,saint priest,69800
maison,6.0,1802000.0,250.0,MAISON,limonest,69760
maison,8.0,1180000.0,250.0,MAISON,rillieux la pape,69140
maison,8.0,1220000.0,231.0,MAISON,saint didier au mont d'or,69370
maison,10.0,575000.0,170.0,MAISON,meyzieu,69330
maison,12.0,630000.0,370.0,MAISON,coise,69590
appartement,2.0,212000.0,45.0,RDC,villeurbanne,69100
appartement,5.0,385000.0,92.0,8,caluire et cuire,69300
maison,4.0,390000.0,92.0,MAISON,anse,69480
maison,4.0,249000.0,75.0,MAISON,legny,69620
maison,4.0,355000.0,105.0,MAISON,saint julien,69640
maison,4.0,259000.0,94.0,MAISON,l'arbresle,69210
appartement,2.0,150000.0,48.0,1,villeurbanne,69100
appartement,3.0,359000.0,65.4,1,lyon,69008
appartement,3.0,330000.0,60.0,4,lyon,69007
appartement,3.0,395000.0,62.0,6,lyon,69002
appartement,3.0,264000.0,62.0,2,rillieux la pape,69140
appartement,3.0,219000.0,67.0,RDC,meyzieu,69330
appartement,3.0,540000.0,73.0,2,lyon,69004
appartement,3.0,380000.0,65.0,3,villeurbanne,69100
appartement,3.0,251520.0,62.6,1,villeurbanne,69100
appartement,4.0,226000.0,79.4,2,lyon,69008
appartement,4.0,214500.0,67.0,2,lyon,69008
appartement,4.0,309000.0,90.0,3,meyzieu,69330
appartement,4.0,280000.0,116.0,1,neuville sur saone,69250
appartement,4.0,850000.0,134.0,3,lyon,69001
appartement,4.0,384000.0,75.0,2,craponne,69290
appartement,4.0,470000.0,103.5,RDC,caluire et cuire,69300
appartement,5.0,370000.0,119.0,1,écully,69130
appartement,5.0,845000.0,130.0,2,tassin la demi lune,69160
appartement,5.0,289000.0,94.0,2,villeurbanne,69100
maison,4.0,355000.0,91.0,MAISON,saint priest,69800
maison,4.0,420000.0,131.0,MAISON,villefranche sur saone,69400
maison,5.0,459000.0,111.0,MAISON,vaulx en velin,69120
maison,5.0,635000.0,135.0,MAISON,chassieu,69680
maison,6.0,420000.0,117.0,MAISON,saint priest,69800
maison,7.0,760000.0,240.0,MAISON,theize,69620
maison,7.0,420000.0,157.0,MAISON,saint symphorien d'ozon,69360
maison,4.0,330000.0,110.0,MAISON,fleurie,69820
maison,4.0,499000.0,75.0,MAISON,lyon,69005
maison,4.0,250000.0,72.0,MAISON,venissieux,69200
appartement,2.0,199000.0,47.0,1,brindas,69126
appartement,2.0,140000.0,33.0,2,lyon,69009
appartement,3.0,388000.0,66.0,2,genas,69740
appartement,3.0,284000.0,68.0,6,villeurbanne,69100
appartement,3.0,349000.0,74.0,RDC,lyon,69003
appartement,3.0,254079.0,65.0,2,vaulx en velin,69120
appartement,3.0,415000.0,69.0,4,lyon,69002
appartement,3.0,167000.0,63.0,2,villefranche sur saone,69400
appartement,3.0,199000.0,61.3,3,saint priest,69800
appartement,3.0,359900.0,62.0,1,sathonay village,69580
appartement,3.0,520000.0,68.0,1,lyon,69002
appartement,3.0,418000.0,65.0,2,lyon,69005
appartement,3.0,290000.0,75.0,RDC,genas,69740
appartement,3.0,382000.0,95.0,2,lyon,69003
appartement,3.0,275000.0,63.0,4,lyon,69009
appartement,3.0,235000.0,67.7,1,chaponost,69630
appartement,4.0,455000.0,76.2,3,lyon,69002
appartement,4.0,473000.0,89.0,1,villeurbanne,69100
appartement,4.0,399000.0,80.0,8,lyon,69008
appartement,4.0,360000.0,94.0,1,lyon,69008
appartement,4.0,718200.0,108.0,3,francheville,69340
appartement,4.0,640000.0,108.0,1,lyon,69005
maison,4.0,330000.0,109.0,MAISON,vaulx en velin,69120
maison,4.0,268000.0,94.0,MAISON,fleurie,69820
maison,5.0,749000.0,164.0,MAISON,dommartin,69380
maison,5.0,650000.0,167.0,MAISON,meyzieu,69330
maison,5.0,380000.0,106.0,MAISON,vaulx en velin,69120
maison,7.0,950000.0,176.0,MAISON,vourles,69390
maison,7.0,595000.0,230.0,MAISON,saint pierre de chandieu,69780
maison,9.0,1145000.0,240.0,MAISON,caluire et cuire,69300
appartement,2.0,226900.0,54.0,4,villeurbanne,69100
appartement,3.0,185000.0,70.9,5,lyon,69008
appartement,4.0,249000.0,84.1,1,givors,69700
maison,3.0,329000.0,79.0,MAISON,chassieu,69680
maison,3.0,365000.0,50.0,MAISON,chaponost,69630
maison,4.0,470000.0,110.0,MAISON,charbonnieres les bains,69260
maison,6.0,499000.0,135.0,MAISON,saint laurent d'agny,69440
appartement,2.0,215000.0,47.0,1,caluire et cuire,69300
appartement,2.0,149000.0,47.5,1,lyon,69005
appartement,2.0,249000.0,54.0,1,lyon,69007
appartement,3.0,460000.0,69.0,6,villeurbanne,69100
appartement,3.0,466784.0,61.0,1,lyon,69110
appartement,3.0,205000.0,53.0,RDC,francheville,69340
appartement,3.0,404000.0,68.9,6,villeurbanne,69100
appartement,3.0,228250.0,66.0,2,villefranche sur saone,69400
appartement,3.0,259000.0,60.0,RDC,bron,69500
appartement,3.0,360456.0,75.0,RDC,lyon,69005
appartement,3.0,246000.0,73.0,4,villeurbanne,69100
appartement,4.0,790000.0,155.3,5,lyon,69002
appartement,4.0,234000.0,81.0,3,caluire et cuire,69300
appartement,4.0,599000.0,107.0,5,lyon,69006
appartement,4.0,235000.0,77.0,4,bron,69500
appartement,4.0,481000.0,76.0,5,lyon,69002
appartement,5.0,375000.0,120.0,8,villeurbanne,69100
appartement,5.0,686000.0,153.6,6,villeurbanne,69100
appartement,5.0,599000.0,126.0,4,villeurbanne,69100
maison,3.0,320000.0,50.0,MAISON,saint priest,69800
maison,3.0,230000.0,104.0,MAISON,val d'oingt,69620
maison,6.0,249000.0,111.0,MAISON,thizy les bourgs,69240
maison,6.0,550000.0,151.0,MAISON,genas,69740
maison,6.0,650000.0,198.0,MAISON,tassin la demi lune,69160
appartement,2.0,170000.0,43.0,RDC,francheville,69340
appartement,2.0,355000.0,61.4,4,lyon,69002
appartement,2.0,319900.0,45.0,9,lyon,69007
maison,5.0,749000.0,130.0,MAISON,saint romain au mont d'or,69270
appartement,2.0,315000.0,56.0,3,lyon,69001
appartement,2.0,280000.0,47.0,1,tassin la demi lune,69160
appartement,2.0,214000.0,48.0,3,bron,69500
appartement,2.0,273000.0,45.0,2,lyon,69002
appartement,3.0,340000.0,70.0,RDC,lentilly,69210
appartement,3.0,215000.0,64.0,2,saint priest,69800
appartement,3.0,246500.0,56.0,4,decines charpieu,69150
appartement,3.0,275000.0,66.0,3,caluire et cuire,69300
appartement,3.0,359000.0,65.0,RDC,lyon,69008
appartement,3.0,290000.0,62.0,4,villeurbanne,69100
appartement,4.0,349000.0,101.0,1,villeurbanne,69100
appartement,4.0,493000.0,90.0,3,lyon,69003
appartement,4.0,259900.0,80.0,4,villeurbanne,69100
appartement,4.0,360000.0,86.0,1,decines charpieu,69150
appartement,4.0,349000.0,80.0,1,meyzieu,69330
appartement,4.0,299000.0,63.0,1,lyon,69001
appartement,5.0,185000.0,106.0,3,feyzin,69320
maison,4.0,259000.0,94.0,MAISON,beaujeu,69430
maison,4.0,349000.0,86.0,MAISON,brindas,69126
maison,4.0,450000.0,90.0,MAISON,chaponnay,69970
maison,5.0,629000.0,160.2,MAISON,meyzieu,69330
maison,5.0,360000.0,111.0,MAISON,belleville en beaujolais,69220
maison,7.0,579000.0,137.0,MAISON,neuville sur saone,69250
maison,6.0,794000.0,173.0,MAISON,charnay,69380
appartement,2.0,202500.0,41.0,2,villeurbanne,69100
appartement,2.0,149000.0,28.5,RDC,lyon,69008
appartement,3.0,178000.0,55.0,3,vaulx en velin,69120
appartement,3.0,255000.0,57.0,3,lyon,69001
appartement,3.0,249000.0,75.0,2,villeurbanne,69100
appartement,3.0,273000.0,64.0,4,villeurbanne,69100
appartement,3.0,469000.0,70.0,RDC,saint didier au mont d'or,69370
appartement,3.0,159340.0,61.0,3,villeurbanne,69100
appartement,3.0,220000.0,61.5,2,meyzieu,69330
appartement,3.0,446000.0,72.0,1,caluire et cuire,69300
appartement,3.0,210000.0,50.0,1,lyon,69009
appartement,3.0,440000.0,78.0,3,rillieux la pape,69140
appartement,4.0,480000.0,100.0,4,lyon,69007
appartement,4.0,365000.0,82.0,1,meyzieu,69330
appartement,4.0,325000.0,81.0,7,lyon,69007
appartement,4.0,249900.0,65.0,3,villeurbanne,69100
appartement,5.0,897000.0,126.0,8,lyon,69002
appartement,5.0,595000.0,100.0,7,lyon,69006
appartement,5.0,650000.0,135.0,5,lyon,69007
appartement,5.0,335000.0,91.0,5,venissieux,69200
appartement,5.0,730000.0,120.0,3,lyon,69001
appartement,5.0,897000.0,130.0,8,lyon,69002
appartement,6.0,420000.0,127.7,1,villeurbanne,69100
appartement,6.0,701479.0,127.3,2,villeurbanne,69100
maison,4.0,372000.0,85.0,MAISON,chaponnay,69970
maison,4.0,411000.0,92.0,MAISON,genas,69740
maison,4.0,890000.0,161.0,MAISON,lentilly,69210
maison,5.0,449000.0,130.0,MAISON,orlienas,69530
maison,5.0,980000.0,153.0,MAISON,limonest,69760
maison,5.0,345000.0,92.0,MAISON,mions,69780
maison,5.0,400000.0,130.0,MAISON,chessy,69380
maison,6.0,610000.0,158.0,MAISON,mornant,69440
maison,6.0,619000.0,120.0,MAISON,saint genis laval,69230
maison,7.0,740000.0,196.0,MAISON,meyzieu,69330
maison,8.0,870000.0,180.0,MAISON,la tour de salvagny,69890
maison,8.0,1890000.0,280.0,MAISON,lyon,69005
appartement,2.0,199000.0,41.0,1,lyon,69004
appartement,2.0,179000.0,43.2,RDC,oullins pierre benite,69600
appartement,3.0,364000.0,65.3,1,caluire et cuire,69300
maison,3.0,235000.0,68.0,MAISON,mions,69780
appartement,2.0,159900.0,40.0,1,villeurbanne,69100
appartement,2.0,125000.0,48.0,1,villefranche sur saone,69400
appartement,3.0,349900.0,82.0,1,lyon,69008
appartement,3.0,237000.0,67.0,1,corbas,69960
appartement,3.0,370000.0,78.0,5,lyon,69003
appartement,3.0,279000.0,62.0,1,meyzieu,69330
appartement,3.0,299000.0,58.0,8,lyon,69008
appartement,3.0,395000.0,67.7,2,lyon,69004
appartement,4.0,579000.0,107.0,4,tassin la demi lune,69160
appartement,4.0,460000.0,96.0,2,lyon,69003
appartement,4.0,179000.0,80.0,1,lyon,69008
appartement,4.0,198000.0,77.0,RDC,venissieux,69200
appartement,4.0,549000.0,84.0,3,lyon,69003
appartement,5.0,377000.0,102.0,2,tassin la demi lune,69160
appartement,6.0,490000.0,200.0,RDC,dardilly,69570
appartement,6.0,895000.0,179.9,2,lyon,69006
maison,4.0,300000.0,110.0,MAISON,fleurie,69820
maison,4.0,430000.0,110.0,MAISON,villefranche sur saone,69400
maison,4.0,229000.0,85.0,MAISON,saint symphorien d'ozon,69360
maison,5.0,355000.0,115.0,MAISON,arnas,69400
maison,5.0,455000.0,110.0,MAISON,saint pierre de chandieu,69780
maison,5.0,319000.0,90.0,MAISON,villeurbanne,69100
maison,5.0,450000.0,121.0,MAISON,brindas,69126
maison,5.0,430000.0,115.0,MAISON,anse,69480
maison,5.0,980000.0,230.0,MAISON,dommartin,69380
maison,6.0,1790000.0,250.0,MAISON,saint cyr au mont d'or,69450
maison,6.0,420000.0,115.0,MAISON,ternay,69360
maison,6.0,370000.0,149.0,MAISON,givors,69700
appartement,3.0,320000.0,70.0,2,lentilly,69210
appartement,3.0,510000.0,86.0,7,lyon,69005
appartement,4.0,310000.0,102.3,1,fontaines sur saone,69270
maison,5.0,460000.0,120.0,MAISON,legny,69620
appartement,3.0,235000.0,63.4,1,lyon,69003
appartement,3.0,245000.0,64.0,1,decines charpieu,69150
appartement,3.0,265000.0,74.0,2,venissieux,69200
appartement,3.0,325000.0,64.2,4,lyon,69003
appartement,3.0,189000.0,64.0,1,saint fons,69190
appartement,3.0,590000.0,89.0,3,lyon,69002
appartement,4.0,697000.0,105.0,3,francheville,69340
appartement,4.0,275000.0,85.2,RDC,villeurbanne,69100
appartement,4.0,695000.0,94.0,3,lyon,69006
appartement,4.0,249900.0,76.1,2,venissieux,69200
appartement,5.0,852500.0,94.0,8,lyon,69006
appartement,5.0,485000.0,106.5,1,lyon,69006
appartement,5.0,360000.0,96.0,2,caluire et cuire,69300
appartement,5.0,585800.0,93.0,2,lyon,69005
maison,4.0,455000.0,113.0,MAISON,genas,69740
maison,5.0,469985.0,112.0,MAISON,genay,69730
maison,5.0,396500.0,105.0,MAISON,marennes,69970
maison,6.0,678559.0,167.0,MAISON,poleymieux au mont d'or,69250
maison,6.0,345000.0,102.0,MAISON,saint genis laval,69230
maison,6.0,749000.0,200.0,MAISON,longes,69660
